Gameday Weather,Gate,Payment Method,Product,Promotion,Season,Stand Location,Stand Number,Week,Weekday,Wining Team,Quantity
Sunny,2,Coupon,T-Shirt,No,2013,South,8,15,Sunday,Home,2190.75
Sunny,2,Coupon,T-Shirt,No,2013,South,8,16,Sunday,Home,2190.75
Sunny,2,Coupon,T-Shirt,No,2013,South,8,17,Sunday,Visitor,1725
Sunny,2,Coupon,T-Shirt,No,2013,South,2,1,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,3,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,3,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,5,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,6,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,7,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,9,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,11,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,12,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,14,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,South,2,15,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,16,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2013,South,2,17,Sunday,Visitor,1539
Sunny,2,Coupon,T-Shirt,No,2013,East,3,1,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,3,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,3,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,5,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,6,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,7,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,9,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,11,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,12,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,14,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,3,15,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,16,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2013,East,3,17,Sunday,Visitor,180
Sunny,2,Coupon,T-Shirt,No,2013,East,4,1,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,3,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,3,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,5,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,6,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,7,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,9,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,11,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,12,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,14,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,4,15,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,16,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2013,East,4,17,Sunday,Visitor,601
Sunny,2,Coupon,T-Shirt,No,2013,East,5,1,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,3,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,3,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,5,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,6,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,7,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,9,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,11,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,12,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,14,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,5,15,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,16,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2013,East,5,17,Sunday,Visitor,1720
Sunny,2,Coupon,T-Shirt,No,2013,East,6,1,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,3,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,3,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,5,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,6,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,7,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,9,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,11,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,12,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,14,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,East,6,15,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,16,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2013,East,6,17,Sunday,Visitor,990
Sunny,2,Coupon,T-Shirt,No,2013,West,8,1,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,3,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,3,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,5,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,6,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,7,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,9,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,11,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,12,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,14,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,8,15,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,16,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2013,West,8,17,Sunday,Visitor,1661
Sunny,2,Coupon,T-Shirt,No,2013,West,1,1,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,3,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,3,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,5,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,6,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,7,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,9,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,11,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,12,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,14,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,1,15,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,16,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2013,West,1,17,Sunday,Visitor,1052
Sunny,2,Coupon,T-Shirt,No,2013,West,2,1,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,3,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,3,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,5,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,6,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,7,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,9,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,11,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,12,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,14,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,2,15,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,16,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2013,West,2,17,Sunday,Visitor,1272
Sunny,2,Coupon,T-Shirt,No,2013,West,3,1,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,3,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,3,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,5,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,6,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,7,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,9,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,11,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,12,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,14,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,3,15,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,16,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2013,West,3,17,Sunday,Visitor,575
Sunny,2,Coupon,T-Shirt,No,2013,West,4,1,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,3,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,3,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,5,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,6,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,7,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,9,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,11,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,12,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,14,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,4,15,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,16,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2013,West,4,17,Sunday,Visitor,1366
Sunny,2,Coupon,T-Shirt,No,2013,West,6,1,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,3,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,3,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,5,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,6,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,7,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,9,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,11,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,12,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,14,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,6,15,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,16,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2013,West,6,17,Sunday,Visitor,536
Sunny,2,Coupon,T-Shirt,No,2013,West,7,1,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,3,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,3,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,5,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,6,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,7,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,9,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,11,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,12,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,14,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2013,West,7,15,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,16,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2013,West,7,17,Sunday,Visitor,1406
Sunny,2,Coupon,T-Shirt,No,2014,North,2,1,Sunday,Home,2534.92
Sunny,2,Coupon,T-Shirt,No,2014,North,2,15,Sunday,Home,2534.92
Sunny,2,Coupon,T-Shirt,No,2014,North,4,1,Sunday,Home,1397
Sunny,2,Coupon,T-Shirt,No,2014,North,4,15,Sunday,Home,1397
Sunny,2,Coupon,T-Shirt,No,2014,North,5,1,Sunday,Home,1150.62
Sunny,2,Coupon,T-Shirt,No,2014,North,5,15,Sunday,Home,1150.62
Sunny,2,Coupon,T-Shirt,No,2014,North,7,1,Sunday,Home,652.78
Sunny,2,Coupon,T-Shirt,No,2014,North,7,15,Sunday,Home,652.78
Sunny,2,Coupon,T-Shirt,No,2014,South,8,1,Sunday,Home,2190.75
Sunny,2,Coupon,T-Shirt,No,2014,South,8,15,Sunday,Home,2190.75
Sunny,2,Coupon,T-Shirt,No,2014,South,2,1,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2014,South,2,15,Sunday,Home,1954.53
Sunny,2,Coupon,T-Shirt,No,2014,East,3,1,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2014,East,3,15,Sunday,Home,228.6
Sunny,2,Coupon,T-Shirt,No,2014,East,4,1,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2014,East,4,15,Sunday,Home,763.27
Sunny,2,Coupon,T-Shirt,No,2014,East,5,1,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2014,East,5,15,Sunday,Home,2184.4
Sunny,2,Coupon,T-Shirt,No,2014,East,6,1,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2014,East,6,15,Sunday,Home,1257.3
Sunny,2,Coupon,T-Shirt,No,2014,West,8,1,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2014,West,8,15,Sunday,Home,2109.47
Sunny,2,Coupon,T-Shirt,No,2014,West,1,1,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2014,West,1,15,Sunday,Home,1336.04
Sunny,2,Coupon,T-Shirt,No,2014,West,2,1,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2014,West,2,15,Sunday,Home,1615.44
Sunny,2,Coupon,T-Shirt,No,2014,West,3,1,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2014,West,3,15,Sunday,Home,730.25
Sunny,2,Coupon,T-Shirt,No,2014,West,4,1,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2014,West,4,15,Sunday,Home,1734.82
Sunny,2,Coupon,T-Shirt,No,2014,West,6,1,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2014,West,6,15,Sunday,Home,680.72
Sunny,2,Coupon,T-Shirt,No,2014,West,7,1,Sunday,Home,1785.62
Sunny,2,Coupon,T-Shirt,No,2014,West,7,15,Sunday,Home,1785.62
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,1,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,3,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,3,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,5,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,6,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,7,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,9,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,11,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,12,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,14,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,15,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,16,Sunday,Home,2479.04
Sunny,2,Coupon,Sweat shirt,No,2013,North,8,17,Sunday,Visitor,1952
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,1,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,3,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,3,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,5,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,6,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,7,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,9,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,11,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,12,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,14,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,15,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,16,Sunday,Home,666.75
Sunny,2,Coupon,Sweat shirt,No,2013,North,1,17,Sunday,Visitor,525
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,1,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,3,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,3,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,5,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,6,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,7,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,9,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,11,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,12,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,14,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,15,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,16,Sunday,Home,1223.01
Sunny,2,Coupon,Sweat shirt,No,2013,North,2,17,Sunday,Visitor,963
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,1,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,3,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,3,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,5,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,6,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,7,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,9,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,11,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,12,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,14,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,15,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,16,Sunday,Home,941.07
Sunny,2,Coupon,Sweat shirt,No,2013,North,3,17,Sunday,Visitor,741
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,1,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,3,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,3,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,5,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,6,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,7,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,9,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,11,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,12,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,14,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,15,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,16,Sunday,Home,161.29
Sunny,2,Coupon,Sweat shirt,No,2013,North,4,17,Sunday,Visitor,127
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,1,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,3,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,3,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,5,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,6,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,7,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,9,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,11,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,12,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,14,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,15,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,16,Sunday,Home,985.52
Sunny,2,Coupon,Sweat shirt,No,2013,North,5,17,Sunday,Visitor,776
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,1,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,3,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,3,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,5,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,6,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,7,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,9,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,11,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,12,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,14,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,15,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,16,Sunday,Home,1158.24
Sunny,2,Coupon,Sweat shirt,No,2013,North,6,17,Sunday,Visitor,912
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,1,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,3,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,3,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,5,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,6,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,7,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,9,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,11,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,12,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,14,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,15,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,16,Sunday,Home,2233.93
Sunny,2,Coupon,Sweat shirt,No,2013,North,7,17,Sunday,Visitor,1759
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,1,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,3,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,3,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,5,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,6,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,7,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,9,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,11,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,12,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,14,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,15,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,16,Sunday,Home,2250.44
Sunny,2,Coupon,Sweat shirt,No,2013,South,8,17,Sunday,Visitor,1772
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,1,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,3,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,3,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,5,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,6,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,7,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,9,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,11,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,12,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,14,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,15,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,16,Sunday,Home,2043.43
Sunny,2,Coupon,Sweat shirt,No,2013,South,2,17,Sunday,Visitor,1609
Sunny,2,Coupon,Sweat shirt,No,2013,South,4,1,Sunday,Home,1963.42
